|name|,|id_str|,|text|,|created_at|,|place|
|MLP_officiel|,|670612371682025474|,|"Nous payons aujourd’hui le lourd tribut de la passivité." #Ajaccio|,|2015-11-28 14:37:03|,||
|MLP_officiel|,|670612209194696705|,|"Depuis les attentats de janvier contre Charlie Hebdo et l’Hyper Casher, notre pays a subi 6 attaques terroristes." #Ajaccio|,|2015-11-28 14:36:24|,||
|MLP_officiel|,|670612158443626496|,|"Les Français ne veulent plus de leçons sur le vivre-ensemble, sur le « pas d’amalgame », entendre des complaintes bienpensantes." #Ajaccio|,|2015-11-28 14:36:12|,||
|MLP_officiel|,|670612127238004736|,|"Les Français veulent des solutions pour assurer leur sécurité et vaincre définitivement l’Etat islamique." #Ajaccio|,|2015-11-28 14:36:05|,||
|MLP_officiel|,|670612087304028161|,|"Après la période de deuil et de recueillement, les Français attendent des réponses et des solutions." #Ajaccio|,|2015-11-28 14:35:55|,||
|MLP_officiel|,|670611946912268288|,|"Comme l’ensemble de notre nation, la Corse est meurtrie par les attentats de Paris." #Ajaccio|,|2015-11-28 14:35:22|,||
|MLP_officiel|,|670611750342025216|,|"Pour l’Etat islamique, ils étaient coupables d’appartenir à cette nation qui est le symbole même de la Liberté dans le monde." #Ajaccio|,|2015-11-28 14:34:35|,||
|MLP_officiel|,|670611697560875008|,|"Nos compatriotes étaient des innocents. Pour les terroristes, ils avaient le tort d’être Français." #Ajaccio|,|2015-11-28 14:34:22|,||
|MLP_officiel|,|670611647589928961|,|"En tant que mère, j’ai une pensée toute particulière pour ces parents dévastés par la perte d’une fille ou d’un fils…" #Ajaccio|,|2015-11-28 14:34:10|,||
|MLP_officiel|,|670611606779387905|,|"La barbarie islamiste, en leur arrachant la vie, leur a volé leur jeunesse chérie, leurs rêves, leurs amours, leurs rires." #Ajaccio|,|2015-11-28 14:34:01|,||
|MLP_officiel|,|670611548721840128|,|"Les victimes du 13 novembre étaient des jeunes Français épris de liberté." #Ajaccio|,|2015-11-28 14:33:47|,||
|MLP_officiel|,|670611510281027584|,|"La plupart des 130 victimes des attentats du 13 novembre avaient moins de 35 ans..." #Ajaccio|,|2015-11-28 14:33:38|,||
|MLP_officiel|,|670611463053172736|,|"J’ai été comme tous les Français, bouleversée et profondément émue par cette cérémonie d'#hommagenational." #Ajaccio|,|2015-11-28 14:33:26|,||
|MLP_officiel|,|670611339967119360|,|"Merci de m’accueillir dans votre belle ville d’#Ajaccio, berceau du plus célèbre des Corses qui est aussi le plus illustre des Français."|,|2015-11-28 14:32:57|,||
|MLP_officiel|,|670602789635104768|,|RT @FN_officiel: Suivez en direct à partir de 15h les discours de @MLP_officiel et Christophe Canioni.

https://t.co/4xGpjcAfeM
ou
https://…|,|2015-11-28 13:58:58|,||
|MLP_officiel|,|670584582169849857|,|.@BCazeneuve est dans l'autosatisfaction indécente au regard des tragiques événements et des très graves carences révélées chaque jour. MLP|,|2015-11-28 12:46:37|,||
|MLP_officiel|,|670572839003664385|,|RT @FN_officiel: Retrouvez les discours de @Marion_M_Le_Pen et @MLP_officiel lors du grand meeting de #Nice d'hier : https://t.co/uUFprq8fY…|,|2015-11-28 11:59:58|,||
|MLP_officiel|,|670497630070415361|,|"Les Français n'en peuvent plus de ces magouilles électorales et de cette petite politique politicienne !" @francebleuazur|,|2015-11-28 07:01:06|,||
|MLP_officiel|,|670497498755149824|,|"Nous voyons arriver entre UMP et PS des fusions, des retraits, et autres magouilles électorales contre le @FN_officiel !" @francebleuazur|,|2015-11-28 07:00:35|,||
|MLP_officiel|,|670497192520478722|,|"Nous sommes chargés de nos régions et de leurs habitants, et non pas de réduire le #chômage en Roumanie ou en Bulgarie !" @francebleuazur|,|2015-11-28 06:59:22|,||
|MLP_officiel|,|670496851200761856|,|"Nous mettrons en place des critères sociaux et environnementaux dans nos appels d'offres régionaux." @francebleuazur|,|2015-11-28 06:58:01|,||
|MLP_officiel|,|670496720246173697|,|"La première mesure à mettre en œuvre dans nos régions est le patriotisme économique." @francebleuazur|,|2015-11-28 06:57:29|,||
|MLP_officiel|,|670496620874702848|,|"La crèche est plus qu'un symbole, c'est une tradition, qui fait partie de l'héritage culturel de la France." #CrèchesDeNoel @francebleuazur|,|2015-11-28 06:57:06|,||
|MLP_officiel|,|670496372664246272|,|"Quand on finance des mosquées tenues par l'UOIF, on ne participe pas à la lutte contre le fondamentalisme islamiste !" @francebleuazur|,|2015-11-28 06:56:07|,||
|MLP_officiel|,|670496211846225920|,|"Il faut lutter contre l'arme, l’État islamique, mais aussi contre celui qui la tient : le fondamentalisme islamiste." @francebleuazur|,|2015-11-28 06:55:28|,||
|MLP_officiel|,|670496035584782336|,|"Quand on déclare la guerre, il faut s'en donner les moyens. Je souhaite plutôt que la guerre des mots, la guerre des actes" @francebleuazur|,|2015-11-28 06:54:46|,||
|MLP_officiel|,|670321730901118976|,|"Vive Provence-Alpes-Côte-d’Azur ! Vive la République ! Et vive la France !" #PleinSud06|,|2015-11-27 19:22:09|,||
|MLP_officiel|,|670321701666861056|,|"Faites souffler le vent de l'espérance sur Provence-Alpes-Côtes-d'Azur !" #PleinSud06|,|2015-11-27 19:22:02|,||
|MLP_officiel|,|670321497945333761|,|"@Marion_M_Le_Pen cache, sous sa douce apparence, un caractère d'acier !" #PleinSud06|,|2015-11-27 19:21:13|,||
|MLP_officiel|,|670321114447527936|,|"Tout notre projet est construit autour d’une idée forte qui lui donne sa cohérence : l’amour de la France." #PleinSud06|,|2015-11-27 19:19:42|,||
|MLP_officiel|,|670320995027329025|,|"Plusieurs personnalités ont quitté l’UMP et ses mensonges pour rejoindre le Front national." #PleinSud06|,|2015-11-27 19:19:13|,||
|MLP_officiel|,|670320888504545281|,|"Je sais que @Marion_M_Le_Pen agira dans cet esprit d’intérêt général et d’économie. Son projet est fédérateur." #PleinSud06|,|2015-11-27 19:18:48|,||
|MLP_officiel|,|670320788277448705|,|"Nos maires baissent les impôts et font des économies partout où cela est possible." #PleinSud06|,|2015-11-27 19:18:24|,||
|MLP_officiel|,|670320754806927360|,|"Tous nos maires agissent au service de leurs compatriotes. Ils défendent la loi et luttent contre le communautarisme." #PleinSud06|,|2015-11-27 19:18:16|,||
|MLP_officiel|,|670320724578598913|,|"Je félicite nos trois maires FN du Var d’avoir quitté l’AMF pour protester contre ces recommandations scandaleuses." #PleinSud06|,|2015-11-27 19:18:09|,||
|MLP_officiel|,|670320656639217666|,|"Je félicite donc @david_rachline d’avoir installé une crèche dans sa belle mairie de #Fréjus !" #PleinSud06|,|2015-11-27 19:17:53|,||
|MLP_officiel|,|670320571461279744|,|"Les crèches vivantes de certains villages font partie de la culture populaire, de l’identité profonde de #PACA." #PleinSud06|,|2015-11-27 19:17:32|,||
|MLP_officiel|,|670320439017775104|,|"Ici, comme dans tout le Midi méditerranéen, la crèche est une tradition fortement ancrée." #PleinSud06|,|2015-11-27 19:17:01|,||
|MLP_officiel|,|670320364069756933|,|"Au sein de l'AMF, @cestrosi et @FrancoisBaroin n'ont rien trouvé de mieux que de s’attaquer aux crèches de Noël! Aux crèches !" #PleinSud06|,|2015-11-27 19:16:43|,||
|MLP_officiel|,|670320181198102529|,|"Le @FN_officiel agit contre l’expansion du salafisme alors que l’UMP, au contraire, facilite la diffusion du fondamentalisme." #PleinSud06|,|2015-11-27 19:15:59|,||
|MLP_officiel|,|670320054995652611|,|"Il y a quelques jours, le parquet a requis la destruction de la mosquée de #Fréjus !" #PleinSud06 cc @david_rachline|,|2015-11-27 19:15:29|,||
|MLP_officiel|,|670319990483124224|,|"Vous le savez, @david_rachline s’est engagé dans une lutte difficile contre ce projet de mosquée de #Fréjus". #PleinSud06|,|2015-11-27 19:15:14|,||
|MLP_officiel|,|670319932618514432|,|"C'est un maire UMP qui a accordé un permis de construire pour la mosquée controversée de #Fréjus." #PleinSud06|,|2015-11-27 19:15:00|,||
|MLP_officiel|,|670319883847131140|,|"@cestrosi fait partie de ceux qui ont encouragé depuis des décennies le communautarisme et il s’est allié à l’UOIF." #PleinSud06|,|2015-11-27 19:14:48|,||
|MLP_officiel|,|670319834161422340|,|"J’ai vu les députés européens UMP voter pour les quotas de répartition des migrants entre les pays de l’Union européenne !" #PleinSud06|,|2015-11-27 19:14:37|,||
|MLP_officiel|,|670319553159823361|,|"Comme tous ses amis de l’UMP, @cestrosi ne fera rien de concret." #PleinSud06|,|2015-11-27 19:13:30|,||
|MLP_officiel|,|670319459651985408|,|"Avec la répartition organisée par le gouvernement, ce sera chaque commune, chaque village, qui verra arriver des migrants." #PleinSud06|,|2015-11-27 19:13:07|,||
|MLP_officiel|,|670319101798125568|,|"En #PACA, @Marion_M_Le_Pen et son équipe sont précisément de ces responsables qui veulent relever la France." #PleinSud06|,|2015-11-27 19:11:42|,||
|MLP_officiel|,|670319035326836736|,|"Les Français attendent des responsables politiques qui veulent relever la France." #PleinSud06|,|2015-11-27 19:11:26|,||
|MLP_officiel|,|670318955756679168|,|"Il faut rétablir les frontières nationales et ne pas compter sur des frontières européennes." #PleinSud06|,|2015-11-27 19:11:07|,||
|MLP_officiel|,|670318925348003840|,|"Il faut reconstruire une industrie pour avoir les bases de notre indépendance." #PleinSud06|,|2015-11-27 19:11:00|,||
|MLP_officiel|,|670318818590355456|,|"Qui peut croire Nicolas Sarkozy quand il dénonce des «décennies de renoncement » ? Il a été au pouvoir pendant une décennie." #PleinSud06|,|2015-11-27 19:10:34|,||
|MLP_officiel|,|670318647185940480|,|"Il faut aussi s’entendre avec tous les pays musulmans qui sont menacés par l’islamisme radical, par exemple Egypte et Tunisie". #PleinSud06|,|2015-11-27 19:09:54|,||
|MLP_officiel|,|670318602076209156|,|"Il faut bien sûr s’entendre avec la Russie, contre l'islamisme radical conquérant." #PleinSud06|,|2015-11-27 19:09:43|,||
|MLP_officiel|,|670318490583191552|,|"Les Turcs ont abattu un avion russe pour tenter d’empêcher une coalition internationale contre l’État dit islamique." #PleinSud06|,|2015-11-27 19:09:16|,||
|MLP_officiel|,|670318092325646341|,|"Les #migrants sont incités par la Turquie à partir en vagues vers l’Europe." #PleinSud06|,|2015-11-27 19:07:41|,||
|MLP_officiel|,|670318016295497729|,|"Suspendons toute négociation en vue de l’entrée de la Turquie dans l’Union européenne !" #PleinSud06|,|2015-11-27 19:07:23|,||
|MLP_officiel|,|670317972871868416|,|"Assez des investissements qatariotes dans les banlieues françaises." #PleinSud06|,|2015-11-27 19:07:13|,||
|MLP_officiel|,|670317938554101761|,|"Assez du rachat par le Qatar de pans entiers de l’économie française." #PleinSud06|,|2015-11-27 19:07:05|,||
|MLP_officiel|,|670317903212904448|,|"Assez de complaisances avec les États islamistes : l’Arabie Séoudite et surtout le Qatar." #PleinSud06|,|2015-11-27 19:06:56|,||
|MLP_officiel|,|670317617970880512|,|"Notre ennemi, l’ennemi de la France, c’est l’islamisme radical qui a tué 130 Français." #PleinSud06|,|2015-11-27 19:05:48|,||
|MLP_officiel|,|670317551063334914|,|"Par idéologie, @LaurentFabius a déclaré : « al Nosra fait du bon boulot ». Mais al Nosra, c’est Al Qaïda en Syrie !" #PleinSud06|,|2015-11-27 19:05:32|,||
|MLP_officiel|,|670317405814542336|,|"La commission de Bruxelles veut trois millions de #migrants de plus d’ici 2017. Arrêtons les folies immigrationnistes !" #PleinSud06|,|2015-11-27 19:04:58|,||
|MLP_officiel|,|670317265536053248|,|"Oui, il existe bien un lien entre immigration massive, communautarisme antifrançais et islamisme radical." #PleinSud06|,|2015-11-27 19:04:24|,||
|MLP_officiel|,|670317214562668544|,|"Au moins deux tueurs islamistes se sont infiltrés parmi les #migrants. Arrête-t-on ce flot continu, ce flot ininterrompu ?" #PleinSud06|,|2015-11-27 19:04:12|,||
|MLP_officiel|,|670317141900582912|,|"Ils ont voulu acheter la paix sociale par la discrimination positive. Ils n’ont recueilli que des cellules d’islamisme." #PleinSud06|,|2015-11-27 19:03:55|,||
|MLP_officiel|,|670317101618470912|,|"Combien de Français fichés S continuent à travailler dans le nucléaire ? L'Etat le sait- seulement lui-même ?..." #PleinSud06|,|2015-11-27 19:03:45|,||
|MLP_officiel|,|670317061957148672|,|"La réponse est toujours la même. Rien n’a été fait. Rien ne se fait, ou si peu !" #PleinSud06|,|2015-11-27 19:03:36|,||
|MLP_officiel|,|670317019514970112|,|"Combien d’associations douteuses ont été dissoutes ? Aucune." #PleinSud06|,|2015-11-27 19:03:25|,||
|MLP_officiel|,|670316989588619265|,|"Combien d’étrangers fichés S ont été reconduits à la frontière ? Aucun." #PleinSud06|,|2015-11-27 19:03:18|,||
|MLP_officiel|,|670316957422497792|,|"Combien de procédures de déchéance de la nationalité ont été engagées ? Aucune." #PleinSud06|,|2015-11-27 19:03:11|,||
|MLP_officiel|,|670316910999916544|,|"Combien d’imams étrangers prêchant la haine ont été expulsés ? Aucun." #PleinSud06|,|2015-11-27 19:03:00|,||
|MLP_officiel|,|670316874475945989|,|"Combien de mosquées salafistes, sur une centaine, ont été fermées ? Une seule. Une seule sur cent !" #PleinSud06|,|2015-11-27 19:02:51|,||
|MLP_officiel|,|670316821250199553|,|"Depuis le 13 novembre, quelles sont les décisions concrètes qui ont été prises ?" #PleinSud06|,|2015-11-27 19:02:38|,||
|MLP_officiel|,|670316635069276160|,|"@fhollande et #Sarkozy ont respectivement supprimé 54 000 et 6 000 postes de militaires. Il faut restaurer nos forces armées." #PleinSud06|,|2015-11-27 19:01:54|,||
|MLP_officiel|,|670316605570752513|,|"Les 12 500 suppressions de postes de policiers et gendarmes de @NicolasSarkozy ne seront même pas compensées." #PleinSud06|,|2015-11-27 19:01:47|,||
|MLP_officiel|,|670316408027389953|,|"Face à cette situation, reconnaissons à François Hollande un éclair de lucidité. Mais un éclair fugace." #PleinSud06|,|2015-11-27 19:01:00|,||
|MLP_officiel|,|670316361869041664|,|"Tout projet européen supranational est voué à l’échec : la Démocratie n’existe et ne fonctionne que dans le cadre national." #PleinSud06|,|2015-11-27 19:00:49|,||
|MLP_officiel|,|670316292159709185|,|"La solidarité nationale, le consentement à l’impôt, ne sont possibles qu’à l’intérieur d’un même peuple." #PleinSud06|,|2015-11-27 19:00:32|,||
|MLP_officiel|,|670316251676336129|,|"J’ai confiance en la sagesse du peuple français. Il sait, mieux que quiconque, ce qui est bon pour lui et ce qui ne l’est pas." #PleinSud06|,|2015-11-27 19:00:22|,||
|MLP_officiel|,|670316169589559298|,|"Vous le savez, je suis viscéralement attachée à la démocratie et à l’expression populaire." #PleinSud06|,|2015-11-27 19:00:03|,||
|MLP_officiel|,|670316019156713473|,|"Ces ajustements, véritables révolutions intellectuelles pour nos élites, sont des victoires idéologiques totales pour nous." #PleinSud06|,|2015-11-27 18:59:27|,||
|MLP_officiel|,|670315935207657472|,|"Et cette redécouverte collective de la France par les Français nous amènera bien sûr à des ajustements idéologiques majeurs." #PleinSud06|,|2015-11-27 18:59:07|,||
|MLP_officiel|,|670315908003463168|,|"Je vous le dis ce soir : oui la France peut !" #PleinSud06|,|2015-11-27 18:59:00|,||
|MLP_officiel|,|670315801572872192|,|"Je pense à ces « frontières extérieures », ces passoires, les frontières poreuses de pays plus faibles que nous." #PleinSud06|,|2015-11-27 18:58:35|,||
|MLP_officiel|,|670315748703780864|,|"Pendant des décennies, au nom de l’Europe, l’UMPS a donc mis la France et les Français en situation de faiblesse." #PleinSud06|,|2015-11-27 18:58:23|,||
|MLP_officiel|,|670315699756253185|,|"Des Nations qui demandent à être elles-mêmes, à coopérer entre elles, de manière libre et souveraine - tel est notre projet !" #PleinSud06|,|2015-11-27 18:58:11|,||
|MLP_officiel|,|670315657062449153|,|"L’Europe, ce continent d’une diversité unique, n’est que la somme de Nations riches de leurs différences." #PleinSud06|,|2015-11-27 18:58:01|,||
|MLP_officiel|,|670315617153589249|,|"La seule réalité européenne qui vaille est celle des Nations." #PleinSud06|,|2015-11-27 18:57:51|,||
|MLP_officiel|,|670315562560561153|,|"La réalité est là : submersion migratoire, terrorisme, trafics internationaux, tensions entre les Etats et les peuples." #PleinSud06|,|2015-11-27 18:57:38|,||
|MLP_officiel|,|670315528309862400|,|"Les Français s’aperçoivent maintenant que la paix et la sécurité promises par l'UE étaient aussi des mensonges." #PleinSud06|,|2015-11-27 18:57:30|,||
|MLP_officiel|,|670315441433235456|,|"Nous vivons toujours un chômage de masse exponentiel, et une désindustrialisation massive." #PleinSud06|,|2015-11-27 18:57:09|,||
|MLP_officiel|,|670315427709497344|,|"On nous disait que l'Europe pouvait tout, et que la France ne pouvait rien. Que de mensonges, cent fois répétés !" #PleinSud06|,|2015-11-27 18:57:06|,||
|MLP_officiel|,|670315293927960576|,|"Autre cause de bien des malheurs : ce monstre technocratique qu’est l’Union européenne." #PleinSud06|,|2015-11-27 18:56:34|,||
|MLP_officiel|,|670315189548511232|,|"Le multiculturalisme à grande échelle, associé à une immigration massive, a fait du mal à la France." #PleinSud06|,|2015-11-27 18:56:09|,||
|MLP_officiel|,|670315136842899456|,|"Le multiculturalisme est une source de conflits, la dénaturation de nos territoires, la perte de nos traditions." #PleinSud06|,|2015-11-27 18:55:57|,||
|MLP_officiel|,|670315040873033728|,|"La pensée unique c’est le culte du multiculturalisme : idéologie absurde qui a tenté de ruiner notre identité nationale." #PleinSud06|,|2015-11-27 18:55:34|,||
|MLP_officiel|,|670314975106375680|,|"Il nous faut combattre la pensée unique, et ces institutions supranationales, l’UE ou l’OTAN, conçues pour nous asservir." #PleinSud06|,|2015-11-27 18:55:18|,||
|MLP_officiel|,|670314882298941440|,|"La France, c'est une langue d'une perfection quasi divine, un patrimoine matériel et immatériel d'une richesse inégalée." #PleinSud06|,|2015-11-27 18:54:56|,||
|MLP_officiel|,|670314857925857280|,|"La France est au contraire cette grande et belle Nation, qui a tant apporté au monde." #PleinSud06|,|2015-11-27 18:54:50|,||
|MLP_officiel|,|670314810077220864|,|"Non, la France n’est pas ce mauvais pays, au passé sombre, qui doit laisser sa place et devrait avoir honte de lui-même." #PleinSud06|,|2015-11-27 18:54:39|,||
|MLP_officiel|,|670314760114688000|,|"Non, la France n’est pas ce petit pays caricaturé par des décennies de pensée unique." #PleinSud06|,|2015-11-27 18:54:27|,||
|MLP_officiel|,|670314630238072832|,|"Au-delà des symboles, c’est bel et bien une renaissance de la foi en la capacité de la France à laquelle nous assistons." #PleinSud06|,|2015-11-27 18:53:56|,||
|MLP_officiel|,|670314399647797248|,|"La Marseillaise, qu’une ministre a osé un jour qualifier de « karaoké d’estrade », certains la redécouvrent aujourd’hui." #PleinSud06|,|2015-11-27 18:53:01|,||
|MLP_officiel|,|670314344253624320|,|"Nous devons chérir tout ce qui fait la France, car c’est déjà la faire vivre aux yeux du monde que d’exalter ses symboles." #PleinSud06|,|2015-11-27 18:52:48|,||
|MLP_officiel|,|670314254067752960|,|"Lutter contre les causes internes et externes de destruction, c’est la raison de notre engagement au service de la France." #PleinSud06|,|2015-11-27 18:52:26|,||
|MLP_officiel|,|670314048261636096|,|"Nous pleurons ceux qui sont tombés, parce que nous nous reconnaissons en eux, membres d’un même peuple." #PleinSud06|,|2015-11-27 18:51:37|,||
|MLP_officiel|,|670314009409814528|,|"Nous sommes entre nous solidaires, fiers d’être de la même grande famille nationale." #PleinSud06|,|2015-11-27 18:51:28|,||
|MLP_officiel|,|670313970885095424|,|"Et notre peuple, lui, en ces heures douloureuses, a repris la conscience de lui-même." #PleinSud06|,|2015-11-27 18:51:19|,||
|MLP_officiel|,|670313891705016321|,|"C’est que la France, notre mère à tous, est une matriarche au cuir épais, qui parfois somnole mais ne meurt JAMAIS !" #PleinSud06|,|2015-11-27 18:51:00|,||
|MLP_officiel|,|670313857362055168|,|"Des décennies de mépris, d’humiliation, n’ont en rien entamé la substance ni la ferveur patriotique du peuple français !" #PleinSud06|,|2015-11-27 18:50:52|,||
|MLP_officiel|,|670313833320325120|,|"Oui la France vit, et vibre plus fort que jamais !" #PleinSud06|,|2015-11-27 18:50:46|,||
|MLP_officiel|,|670313797815504896|,|"Après les terribles attentats, dans un élan flamboyant de patriotisme, la France a rappelé au monde qu’elle existait !" #PleinSud06|,|2015-11-27 18:50:37|,||
|MLP_officiel|,|670313732732526593|,|"C’est cette France de demain qui se redresse aujourd’hui soudainement sous nos yeux !" #PleinSud06|,|2015-11-27 18:50:22|,||
|MLP_officiel|,|670313593339027457|,|"Nous disons, nous : la France, notre Patrie, est notre passé, notre présent et plus que jamais notre avenir !" #PleinSud06|,|2015-11-27 18:49:49|,||
|MLP_officiel|,|670313479639834625|,|"La France, pour eux, c’était le passé, et les Français des "citoyens du monde"." #PleinSud06|,|2015-11-27 18:49:22|,||
|MLP_officiel|,|670313434383257601|,|"La France, cette Nation, fruit de millénaires d’existence qu’il fallait, nous avait-t-on dit, sortir de l’Histoire." #PleinSud06|,|2015-11-27 18:49:11|,||
|MLP_officiel|,|670313330704293888|,|"Un nouveau monde s’ouvre pour la France aujourd’hui, dans lequel les patriotes auront des responsabilités immenses à exercer." #PleinSud06|,|2015-11-27 18:48:46|,||
|MLP_officiel|,|670313257165586432|,|"La France est entrée dans une nouvelle ère. Des pires crises, je pense qu’il peut sortir quelque chose d’important." #PleinSud06|,|2015-11-27 18:48:28|,||
|MLP_officiel|,|670313106900430848|,|"Ces élections régionales sont importantes, elles sont un jalon essentiel dans l’espérance que nous incarnons pour les Français" #PleinSud06|,|2015-11-27 18:47:53|,||
|MLP_officiel|,|670313050394750976|,|"Le changement ne viendra pas par la pérennisation d’un système qui, plus que jamais, montre qu’il est à bout de souffle." #PleinSud06|,|2015-11-27 18:47:39|,||
|MLP_officiel|,|670312988335820800|,|"Nous devons cette campagne régionale aux Français aussi parce que nous représentons un espoir." #PleinSud06|,|2015-11-27 18:47:24|,||
|MLP_officiel|,|670312942450180096|,|"Rien n’est plus éloigné de la barbarie islamiste que la démocratie, que nous devons faire vivre et chérir." #PleinSud06|,|2015-11-27 18:47:13|,||
|MLP_officiel|,|670312768894058496|,|"Cet hommage doit se poursuivre en soutien aux familles et aux proches qui pleurent leurs morts ou assistent leurs blessés." #PleinSud06|,|2015-11-27 18:46:32|,||
|MLP_officiel|,|670312640015634432|,|"Nos pensées doivent aussi accompagner ceux qui aujourd’hui encore sont entre la vie et la mort." #PleinSud06|,|2015-11-27 18:46:01|,||
|MLP_officiel|,|670312569844969472|,|"Nous avons rendu un #HommageNational aux victimes ce matin aux #Invalides et partout en France." #PleinSud06|,|2015-11-27 18:45:45|,||
|MLP_officiel|,|670312475305357312|,|"N’oublions jamais ce que la France a connu le 13 novembre." #PleinSud06|,|2015-11-27 18:45:22|,||
|MLP_officiel|,|670312448067510272|,|"Dans toutes les régions que je traverse, je sais que des familles ont été directement touchées." #PleinSud06|,|2015-11-27 18:45:16|,||
|MLP_officiel|,|670312362570883072|,|"La barbarie islamiste a tué, et a pris la vie de beaucoup, ruiné celle de bien plus encore." #PleinSud06|,|2015-11-27 18:44:55|,||
|MLP_officiel|,|670312331830784000|,|"C’est l’infinie douleur du peuple français, après ces odieux attentats islamistes, qui s’exprime ici aussi en #PACA". #PleinSud06|,|2015-11-27 18:44:48|,||
|MLP_officiel|,|670307983239348224|,|RT @FN_officiel: Suivez en direct sur internet les discours de @MLP_officiel et de @Marion_M_Le_Pen !

https://t.co/4xGpjcAfeM 
ou
https://…|,|2015-11-27 18:27:31|,||
|MLP_officiel|,|670284886796853252|,|Retrouvez la lettre ouverte que j'ai adressée cette semaine aux professionnels de santé : https://t.co/E85RjbM06s #LoiSanté|,|2015-11-27 16:55:44|,||
|MLP_officiel|,|670202022356979712|,|J'étais ce matin l'invitée de #TeamToussaint sur @itele : https://t.co/fARkRFMROj|,|2015-11-27 11:26:28|,||
|MLP_officiel|,|670146915544211456|,|"Si face à un danger les frontières sont rétablies, c'est bien que les frontières sont utiles !" #TeamToussaint|,|2015-11-27 07:47:30|,||
|MLP_officiel|,|670146742067793920|,|"La classe politique s'est lourdement trompée, le modèle économique est un véritable drame." #chômage #TeamToussaint|,|2015-11-27 07:46:48|,||
|MLP_officiel|,|670146559670140928|,|"Il faut faire tomber les dogmes de la concurrence internationale, l'absence de patriotisme économique, la monnaie unique..." #TeamToussaint|,|2015-11-27 07:46:05|,||
|MLP_officiel|,|670145999659261952|,|"A la tête de la région #NPDCP, j'instaurerai d'urgence le patriotisme économique." #TeamToussaint|,|2015-11-27 07:43:51|,||
|MLP_officiel|,|670145666430181377|,|"Il n'y a pas uniquement la question des effectifs militaires, il y a également la question des équipements." #TeamToussaint|,|2015-11-27 07:42:32|,||
|MLP_officiel|,|670145446283763712|,|"@fhollande a annoncé simplement le gel de la baisse du nombre de militaires, ce n'est pas à la hauteur." #TeamToussaint|,|2015-11-27 07:41:39|,||
|MLP_officiel|,|670145223792685056|,|"Nous devons retrouver la maîtrise de nos frontières nationales, c'est la seule solution." #TeamToussaint|,|2015-11-27 07:40:46|,||
|MLP_officiel|,|670145118113038337|,|"Il est absolument impossible de protéger les frontières de l'UE, certains pays n'en ont pas les moyens et sont submergés." #TeamToussaint|,|2015-11-27 07:40:21|,||
|MLP_officiel|,|670144665144963072|,|"L'#étatdurgence doit être réservé à des moments spécifiques." #TeamToussaint|,|2015-11-27 07:38:33|,||
|MLP_officiel|,|670144360974000130|,|"Tirons les leçons de nos erreurs passées en Irak ou en Libye." #TeamToussaint|,|2015-11-27 07:37:20|,||
|MLP_officiel|,|670144241549578240|,|"Si Bachar El-Assad doit partir ou rester, c'est aux Syriens d'en décider." #TeamToussaint|,|2015-11-27 07:36:52|,||
|MLP_officiel|,|670144149950210048|,|"Nous devons nous coordonner avec le pouvoir et le renseignement syriens. C'est la politique du moindre mal." #TeamToussaint|,|2015-11-27 07:36:30|,||
|MLP_officiel|,|670144016839786496|,|"L'urgence est de lutter contre l’État islamique, la question politique en #Syrie est secondaire." #TeamToussaint|,|2015-11-27 07:35:58|,||
|MLP_officiel|,|670143873889488896|,|"On a l'impression désagréable que @fhollande ne sait pas ce qu'il doit faire en matière internationale, et n'est pas libre." #TeamToussaint|,|2015-11-27 07:35:24|,||
|MLP_officiel|,|670143715680387072|,|"Quand on mène la guerre à un ennemi déterminé, on ne se prive pas d'alliés." #TeamToussaint|,|2015-11-27 07:34:47|,||
|MLP_officiel|,|670143265166008320|,|"Le drapeau et notre hymne sont les symboles de la Nation, qui a été mise de coté, parfois vilipendée." #TeamToussaint|,|2015-11-27 07:32:59|,||
|MLP_officiel|,|670143093983834112|,|"Le drapeau français, nous l'avons depuis longtemps partout dans nos manifestations." #TeamToussaint|,|2015-11-27 07:32:18|,||
|MLP_officiel|,|670142983497453568|,|"Les Français rappellent leur attachement à nos valeurs et leur désir de les défendre." #TeamToussaint|,|2015-11-27 07:31:52|,||
|MLP_officiel|,|670142607062917121|,|"Je peux comprendre que la colère qui étreint des familles les pousse à être critiques sur ce qui n'avait pas été fait." #TeamToussaint|,|2015-11-27 07:30:22|,||
|MLP_officiel|,|670142343815778308|,|"Le @FN_officiel représente des millions de Français, il est normal que nous soyons associés à cet hommage." #TeamToussaint|,|2015-11-27 07:29:20|,||
|MLP_officiel|,|670142131454001152|,|"J'attends de @fhollande qu'il ne profite pas de cet hommage pour faire de la politique." #TeamToussaint|,|2015-11-27 07:28:29|,||
|MLP_officiel|,|670142003460636672|,|"La Nation entière va se retrouver et communier aujourd'hui pour rendre hommage aux victimes et à leurs familles." #TeamToussaint|,|2015-11-27 07:27:58|,||
|MLP_officiel|,|669946296564756480|,|Je serai demain matin à 08h15 l'invitée d'@itele.
Réagissez en direct : #TeamToussaint https://t.co/o2PzKsbQnJ|,|2015-11-26 18:30:18|,||
|MLP_officiel|,|669938141806116867|,|J'étais cet après-midi en Thiérache, dans l'#Aisne, à la rencontre de nos agriculteurs. #NPDCP https://t.co/kt9Xduw3PT|,|2015-11-26 17:57:54|,||
